ID del Pedido,fecha_envio,Region,categoria,nombre_producto,venta,cantidad,descuento,ganancia
CA-2015-163181,11/12/2015,Centro,Tecnología,Canon PC170 Desktop Personal Fotocopiadora,287.91,3,0.4,33.5895
CA-2015-132941,5/28/2015,Centro,Suministros de oficina,Fiskars Spring-Action Scissors,22.368,2,0.2,1.6776
CA-2015-132941,5/28/2015,Centro,Suministros de oficina,Xerox 1978,32.368,7,0.2,11.7334
CA-2015-132941,5/28/2015,Centro,Tecnología,Logitech G35 7.1-Channel Surround Sound Headset,207.984,2,0.2,36.3972
CA-2014-132010,10/15/2014,Sur,Suministros de oficina,Pastel Pink Sobres,36.4,5,0,17.472
CA-2014-132010,10/15/2014,Sur,Tecnología,SanDisk Cruzer 16 GB USB Flash Drive,22.96,2,0,4.3624
CA-2014-132010,10/15/2014,Sur,Suministros de oficina,Space Solutions Industrial Galvanized Steel Shelving.,315.2,4,0,6.304
CA-2014-132010,10/15/2014,Sur,Suministros de oficina,Wilson Jones Standard D-Ring Archivadors,15.18,3,0,7.1346
CA-2016-135461,02/10/2016,Oeste,Tecnología,Motorola L703CM,623.96,5,0.2,38.9975
CA-2017-153045,1/24/2017,Este,Tecnología,Wilson Electronics DB Pro Signal Booster,429.6,2,0.4,-93.08
CA-2017-153045,1/24/2017,Este,Muebles,12-1/2 Diameter Round Wall Clock,31.968,2,0.2,6.3936
CA-2017-153045,1/24/2017,Este,Muebles,Global Comet Stacking Arm Silla,887.271,3,0.3,-63.3765
CA-2017-153045,1/24/2017,Este,Suministros de oficina,Strathmore Photo Mount Cards,21.696,4,0.2,7.0512
US-2016-155971,06/12/2016,Oeste,Suministros de oficina,Avery 488,22.05,7,0,10.584
US-2016-155971,06/12/2016,Oeste,Suministros de oficina,Xerox Blank Computer Paper,99.9,5,0,46.953
CA-2017-122007,3/20/2017,Oeste,Suministros de oficina,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0,26.3494
CA-2017-162250,11/24/2017,Oeste,Suministros de oficina,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0,3.501
US-2016-158288,11/28/2016,Este,Suministros de oficina,Binding Máquina Supplies,78.759,9,0.7,-57.7566
CA-2016-128916,8/20/2016,Centro,Muebles,Staple-based wall hangings,9.552,3,0.6,-3.8208
CA-2016-128916,8/20/2016,Centro,Muebles,OIC Stacking Trays,5.344,4,0.6,-2.1376
CA-2015-157028,12/03/2015,Oeste,Suministros de oficina,BIC Brite Liner Highlighters,8.28,2,0,3.4776
CA-2017-112473,06/01/2017,Centro,Suministros de oficina,"Iris 3-Drawer Stacking Bin, Black",50.136,3,0.2,-11.2806
US-2017-147655,09/05/2017,Oeste,Suministros de oficina,"Avery Trapezoid Extra Heavy Duty 4"" Archivadors",88.074,7,0.7,-58.716
CA-2016-130911,3/26/2016,Este,Muebles,O'Sullivan Living Dimensions 3-Shelf Libreros,301.47,3,0.5,-241.176
CA-2016-130911,3/26/2016,Este,Suministros de oficina,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,2,0.2,1.6324
CA-2017-100055,06/01/2017,Este,Muebles,DAX Wood Document Frame,27.46,2,0,9.8856
CA-2017-100055,06/01/2017,Este,Suministros de oficina,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13,3,0,36.2877
CA-2015-157805,09/04/2015,Oeste,Tecnología,Toshiba IPT2010-SD IP Telephone,555.96,5,0.2,41.697
CA-2016-124254,4/17/2016,Sur,Suministros de oficina,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,0.2,-22.6716
CA-2016-124254,4/17/2016,Sur,Suministros de oficina,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.984,1,0.2,-5.1984
CA-2016-124254,4/17/2016,Sur,Suministros de oficina,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.272,3,0.2,3.4668
CA-2014-123400,02/09/2014,Sur,Suministros de oficina,Surelock Post Archivadors,18.336,2,0.7,-12.224
CA-2014-123400,02/09/2014,Sur,Tecnología,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572
CA-2014-106971,09/08/2014,Centro,Tecnología,Logitech Gaming G510s - Keyboard,475.944,7,0.2,95.1888
CA-2017-123029,10/02/2017,Oeste,Tecnología,Razer Kraken PRO Over Ear PC and Music Headset,159.98,2,0,47.994
CA-2016-139409,09/07/2016,Este,Tecnología,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0,12.208
US-2017-166688,5/26/2017,Oeste,Suministros de oficina,Wilson Jones Impact Archivadors,8.288,2,0.2,3.0044
US-2017-166688,5/26/2017,Oeste,Tecnología,Motorola L703CM,1123.128,9,0.2,70.1955
US-2017-166688,5/26/2017,Oeste,Suministros de oficina,Fellowes Basic Home/Office Series Surge Protectors,64.9,5,0,18.821
CA-2015-126970,9/24/2015,Centro,Suministros de oficina,Acco Translucent Poly Ring Archivadors,2.808,3,0.8,-4.4928
US-2016-165505,1/27/2016,Este,Tecnología,Logitech Wireless Marathon Mouse M705,99.98,2,0,42.9914
US-2016-165505,1/27/2016,Este,Suministros de oficina,4009 Highlighters,8.04,6,0,2.7336
US-2016-165505,1/27/2016,Este,Suministros de oficina,Iceberg Mobile Mega Data/Impresora Cart ,1564.29,13,0,406.7154
US-2014-157070,06/06/2014,Centro,Suministros de oficina,Wilson Jones Heavy-Duty Casebound Ring Archivadors with Metal Hinges,138.56,4,0,66.5088
US-2014-157070,06/06/2014,Centro,Suministros de oficina,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,5,0.1,12.376
US-2015-106873,9/29/2015,Oeste,Suministros de oficina,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,2,0.2,2.3686
US-2015-106873,9/29/2015,Oeste,Tecnología,HP Standard 104 key PS/2 Keyboard,23.2,2,0.2,1.45
US-2015-106873,9/29/2015,Oeste,Suministros de oficina,Newell 317,16.464,7,0.2,1.8522
CA-2016-132990,08/03/2016,Este,Muebles,Eldon 500 Class Desk Accessories,19.312,2,0.2,3.1382
CA-2014-102645,1/28/2014,Oeste,Suministros de oficina,Xerox 195,40.08,6,0,19.2384
CA-2014-134215,08/08/2014,Este,Suministros de oficina,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2,0,27.5292
CA-2014-134215,08/08/2014,Este,Suministros de oficina,Southworth 25% Cotton Premium Laser Paper and Sobres,259.74,13,0,124.6752
CA-2014-134215,08/08/2014,Este,Tecnología,Maxell 4.7GB DVD-R,255.42,9,0,104.7222
CA-2016-118934,8/14/2016,Sur,Suministros de oficina,Tuff Stuff Recycled Round Ring Archivadors,4.338,3,0.7,-3.0366
CA-2016-118934,8/14/2016,Sur,Suministros de oficina,Avery Durable Slant Ring Archivadors,11.88,5,0.7,-7.92
CA-2016-160108,12/12/2016,Centro,Muebles,"Bush Westfield Collection Libreros, Dark Cherry Finish",405.86,7,0,32.4688
CA-2016-160108,12/12/2016,Centro,Muebles,Hon GuestStacker Silla,680.01,3,0,176.8026
CA-2015-164007,06/12/2015,Centro,Tecnología,Maxell 4.7GB DVD+R 5/Pack,2.376,3,0.2,0.7425
CA-2015-164007,06/12/2015,Centro,Suministros de oficina,Hoover Shoulder Vac Commercial Portable Vacuum,143.128,2,0.8,-393.602
CA-2016-100300,6/26/2016,Oeste,Tecnología,Okidata MB760 Impresora,4476.8,4,0.2,503.64
CA-2016-100300,6/26/2016,Oeste,Suministros de oficina,Xerox 189,104.85,1,0,50.328
CA-2016-100300,6/26/2016,Oeste,Suministros de oficina,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0,72.432
CA-2016-140571,3/19/2016,Sur,Suministros de oficina,Xerox 1964,319.76,14,0,147.0896
CA-2016-140571,3/19/2016,Sur,Suministros de oficina,Xerox 1964,45.68,2,0,21.0128
US-2016-155768,12/01/2016,Oeste,Muebles,Tenex Sillamats For Use With Carpeted Floors,31.96,2,0,1.598
US-2016-155768,12/01/2016,Oeste,Suministros de oficina,Xerox 1886,47.9,1,0,22.992
US-2016-155768,12/01/2016,Oeste,Suministros de oficina,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3,0,222.588
US-2016-155768,12/01/2016,Oeste,Suministros de oficina,"#10- 4 1/8"" x 9 1/2"" Security-Tint Sobres",22.92,3,0,11.2308
CA-2017-119424,6/14/2017,Oeste,Tecnología,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997
CA-2017-119424,6/14/2017,Oeste,Suministros de oficina,Xerox 203,19.44,3,0,9.3312
CA-2016-118178,3/24/2016,Sur,Suministros de oficina,Ibico Recycled Grain-Textured Covers,31.086,3,0.7,-20.724
CA-2016-166618,11/18/2016,Este,Tecnología,"SmartStand Mobile Device Holder, Assorted Colors",13.98,2,0,3.9144
CA-2016-166618,11/18/2016,Este,Suministros de oficina,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65,1,0,6.149
CA-2017-156776,08/11/2017,Oeste,Tecnología,Polycom VoiceStation 500 Conference phone,707.88,3,0.2,44.2425
CA-2017-156776,08/11/2017,Oeste,Suministros de oficina,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832
CA-2017-156776,08/11/2017,Oeste,Suministros de oficina,"Mead 1st Gear 2"" Zipper Archivador, Asst. Colors",31.128,3,0.2,11.673
CA-2017-156776,08/11/2017,Oeste,Tecnología,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4,0,7.8064
CA-2017-156776,08/11/2017,Oeste,Suministros de oficina,Xerox 1881,24.56,2,0,11.5432
CA-2017-156776,08/11/2017,Oeste,Muebles,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
CA-2017-156776,08/11/2017,Oeste,Muebles,Global Enterprise Series Seating Low-Back Swivel/Tilt Sillas,207.184,1,0.2,25.898
CA-2017-156776,08/11/2017,Oeste,Suministros de oficina,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5,0,412.468
US-2015-130512,8/25/2015,Este,Suministros de oficina,Staple remover,3.488,2,0.2,-0.6976
US-2015-130512,8/25/2015,Este,Tecnología,Sabrent 4-Port USB 2.0 Hub,21.728,4,0.2,3.8024
US-2015-130512,8/25/2015,Este,Suministros de oficina,"SAFCO Commercial Wire Shelving, Black",663.072,6,0.2,-165.768
US-2015-130512,8/25/2015,Este,Suministros de oficina,GBC DocuBind P100 Manual Binding Máquina,99.588,2,0.7,-82.99
US-2015-130512,8/25/2015,Este,Suministros de oficina,Xerox 1979,49.568,2,0.2,15.49
CA-2015-141810,11/07/2015,Centro,Suministros de oficina,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.372,7,0.8,-46.9952
CA-2015-141810,11/07/2015,Centro,Tecnología,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792
CA-2014-146843,12/06/2014,Oeste,Suministros de oficina,Acme Office Executive Series Stainless Steel Trimmers,47.992,7,0.2,3.5994
CA-2014-146843,12/06/2014,Oeste,Tecnología,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24,4,0.2,-16.614
CA-2014-103310,5/15/2014,Oeste,Suministros de oficina,Southworth 25% Cotton Premium Laser Paper and Sobres,39.96,2,0,19.1808
CA-2014-103310,5/15/2014,Oeste,Tecnología,Wilson Electronics DB Pro Signal Booster,1432,5,0.2,125.3
CA-2014-103310,5/15/2014,Oeste,Suministros de oficina,Acme Design Stainless Steel Bent Scissors,41.04,6,0,11.0808
CA-2014-103310,5/15/2014,Oeste,Muebles,Hon Pagoda Stacking Sillas,256.784,1,0.2,32.098
CA-2016-152688,10/20/2016,Este,Muebles,O'Sullivan Living Dimensions 2-Shelf Libreros,120.98,1,0,12.098
CA-2016-152688,10/20/2016,Este,Suministros de oficina,GBC ProClick 150 Presentation Binding System,315.98,1,0,148.5106
CA-2016-153836,11/03/2016,Este,Suministros de oficina,GBC Personal VeloBind Strips,28.752,3,0.2,10.0632
CA-2016-153836,11/03/2016,Este,Suministros de oficina,Boston KS Multi-Size Manual Pencil Sharpener,114.95,5,0,32.186
CA-2016-104689,12/05/2016,Oeste,Suministros de oficina,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,0,6.912
CA-2016-146423,4/21/2016,Este,Suministros de oficina,Colorific Watercolor Pencils,15.48,3,0,4.4892
CA-2016-146423,4/21/2016,Este,Suministros de oficina,Xerox 209,51.84,8,0,24.8832
CA-2017-140781,08/07/2017,Centro,Tecnología,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,3,0.2,7.4655
CA-2017-141747,08/08/2017,Oeste,Suministros de oficina,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,0,4.1756
CA-2017-142776,12/14/2017,Centro,Suministros de oficina,Pastel Pink Sobres,7.28,1,0,3.4944
CA-2017-142776,12/14/2017,Centro,Suministros de oficina,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0,2.592
CA-2015-167479,3/19/2015,Oeste,Suministros de oficina,Xerox 223,19.44,3,0,9.3312
CA-2014-144071,12/15/2014,Oeste,Muebles,Luxo Economy Swing Arm Lamp,39.88,2,0,11.1664
CA-2014-144071,12/15/2014,Oeste,Muebles,DAX Natural Wood-Tone Poster Frame,79.44,3,0,28.5984
US-2017-120908,10/02/2017,Este,Suministros de oficina,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,7,0.2,6.9741
CA-2016-152646,11/26/2016,Oeste,Suministros de oficina,Xerox 222,32.4,5,0,15.552
CA-2017-103765,11/30/2017,Centro,Suministros de oficina,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,1,0.8,-24.7716
US-2017-118157,11/17/2017,Centro,Suministros de oficina,Security-Tint Sobres,15.28,2,0,7.4872
US-2015-164238,8/20/2015,Este,Suministros de oficina,Iris Project Case,44.688,7,0.2,3.3516
US-2015-164238,8/20/2015,Este,Muebles,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47,3,0.5,-204.9996
CA-2017-103212,10/14/2017,Sur,Suministros de oficina,Avery 52,11.07,3,0,5.2029
CA-2017-103212,10/14/2017,Sur,Muebles,Bretford Rectangular Conference Mesa Tops,1504.52,4,0,346.0396
CA-2017-103212,10/14/2017,Sur,Suministros de oficina,Xerox 231,25.92,4,0,12.4416
CA-2017-121160,11/04/2017,Centro,Suministros de oficina,GBC Standard Plastic Binding Systems' Combs,7.536,6,0.8,-13.188
CA-2017-121160,11/04/2017,Centro,Suministros de oficina,Self-Adhesive Ring Archivador Labels,1.408,2,0.8,-2.3232
CA-2017-121160,11/04/2017,Centro,Suministros de oficina,Wilson Jones Impact Archivadors,4.144,4,0.8,-6.4232
CA-2017-121160,11/04/2017,Centro,Suministros de oficina,Rogers Deluxe File Chest,52.752,3,0.2,-12.5286
CA-2017-140515,3/24/2017,Oeste,Suministros de oficina,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0,106.7808
CA-2014-153619,11/03/2014,Oeste,Suministros de oficina,Prang Dustless Chalk Sticks,6.72,4,0,3.36
CA-2017-133718,7/26/2017,Oeste,Suministros de oficina,"Cardinal HOLDit! Archivador Insert Strips,Extra Strips",15.192,3,0.2,5.5071
CA-2017-133718,7/26/2017,Oeste,Suministros de oficina,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9,0,27.9936
CA-2014-148383,12/31/2014,Oeste,Suministros de oficina,GBC DocuBind 300 Electric Binding Máquina,946.764,6,0.7,-694.2936
CA-2016-126732,09/06/2016,Oeste,Muebles,Ultra Door Pull Handle,94.68,9,0,31.2444
CA-2016-126732,09/06/2016,Oeste,Suministros de oficina,Akro Stacking Bins,23.67,3,0,0.9468
CA-2016-126732,09/06/2016,Oeste,Tecnología,Cisco Unified IP Teléfono 7945G VoIP phone,1091.168,4,0.2,68.198
CA-2016-126732,09/06/2016,Oeste,Suministros de oficina,Blackstonian Pencils,18.69,7,0,5.2332
CA-2016-126732,09/06/2016,Oeste,Muebles,Chromcraft Rectangular Conference Mesas,568.728,3,0.2,28.4364
CA-2016-126732,09/06/2016,Oeste,Suministros de oficina,SpineVue Locking Slant-D Ring Archivadors by Cardinal,7.312,1,0.2,2.5592
CA-2017-138156,2/14/2017,Este,Muebles,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,0.2,-3.6892
CA-2017-110310,11/02/2017,Sur,Suministros de oficina,Easy-staple paper,56.784,7,0.2,20.5842
CA-2017-110310,11/02/2017,Sur,Suministros de oficina,Avery Hole Reinforcements,5.607,3,0.7,-3.9249
CA-2017-110310,11/02/2017,Sur,Suministros de oficina,Rogers Handheld Barrel Pencil Sharpener,6.576,3,0.2,0.5754
CA-2014-113271,7/14/2014,Oeste,Suministros de oficina,Avery Hidden Tab Dividers for Binding Systems,14.304,6,0.2,4.6488
CA-2014-113271,7/14/2014,Oeste,Muebles,"Bush Heritage Pine Collection 5-Shelf Librero, Albany Pine Finish, *Special Order",119.833,1,0.15,7.049
CA-2014-113271,7/14/2014,Oeste,Suministros de oficina,Prang Drawing Pencil Set,5.56,2,0,2.224
CA-2014-113271,7/14/2014,Oeste,Suministros de oficina,Xerox 1967,32.4,5,0,15.552
CA-2017-130106,5/26/2017,Oeste,Suministros de oficina,Newell 350,9.84,3,0,2.8536
CA-2017-130106,5/26/2017,Oeste,Suministros de oficina,Newell 333,2.78,1,0,0.7228
CA-2016-127761,11/14/2016,Este,Suministros de oficina,Presstex Flexible Ring Archivadors,3.64,1,0.2,1.365
CA-2016-127761,11/14/2016,Este,Tecnología,BlackBerry Q10,881.93,7,0,220.4825
CA-2016-105354,12/06/2016,Centro,Suministros de oficina,"GBC White Gloss Covers, Plain Front",115.84,8,0,54.4448
CA-2017-155712,03/08/2017,Oeste,Suministros de oficina,Catalog Archivadors with Expanding Posts,107.648,2,0.2,33.64
CA-2017-102309,9/25/2017,Sur,Tecnología,Microsoft Wireless Mobile Mouse 4000,199.95,5,0,63.984
CA-2017-102309,9/25/2017,Sur,Suministros de oficina,Xerox 225,12.96,2,0,6.2208
CA-2014-168368,2/15/2014,Centro,Muebles,"Global Value Mid-Back Manager's Silla, Gray",60.89,1,0,15.2225
CA-2014-168368,2/15/2014,Centro,Suministros de oficina,Avery 483,14.94,3,0,6.8724
CA-2014-168368,2/15/2014,Centro,Suministros de oficina,Wilson Jones Turn Tabs Archivador Tool for Ring Archivadors,9.64,2,0,4.4344
CA-2014-168368,2/15/2014,Centro,Muebles,"Rubbermaid ClusterMat Sillamats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,0,53.2704
CA-2014-168368,2/15/2014,Centro,Suministros de oficina,VariCap6 Expandable Archivador,51.9,3,0,24.393
CA-2014-168368,2/15/2014,Centro,Suministros de oficina,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.5984
CA-2017-167976,11/14/2017,Centro,Suministros de oficina,Acme Titanium Bonded Scissors,25.5,3,0,6.63
CA-2017-111388,09/02/2017,Oeste,Muebles,"Global Leather Task Silla, Black",215.976,3,0.2,-2.6997
CA-2015-124499,10/13/2015,Centro,Muebles,High-Back Leather Manager's Silla,389.97,3,0,35.0973
CA-2015-124499,10/13/2015,Centro,Suministros de oficina,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,5,0.1,53.982
US-2017-128118,12/01/2017,Sur,Suministros de oficina,"Mead 1st Gear 2"" Zipper Archivador, Asst. Colors",11.673,3,0.7,-7.782
US-2017-128118,12/01/2017,Sur,Suministros de oficina,"Peel & Seel Recycled Catalog Sobres, Brown",64.848,7,0.2,24.318
CA-2014-125759,02/09/2014,Oeste,Muebles,"Master Caster Door Stop, Large Brown",14.56,2,0,5.5328
CA-2015-151869,9/25/2015,Este,Muebles,Hon Comfortask Task/Swivel Sillas,102.582,1,0.1,6.8388
CA-2015-151869,9/25/2015,Este,Suministros de oficina,Xerox 1923,20.04,3,0,9.6192
US-2017-102183,8/28/2017,Este,Suministros de oficina,Avery Metallic Poly Archivadors,32.088,7,0.2,11.2308
US-2017-102183,8/28/2017,Este,Suministros de oficina,GBC DocuBind TL300 Electric Binding System,4305.552,6,0.2,1453.1238
CA-2016-100510,5/17/2016,Este,Muebles,OIC Stacking Trays,10.02,3,0,4.4088
CA-2016-100510,5/17/2016,Este,Tecnología,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,0,303.3408
CA-2017-146983,09/06/2017,Sur,Suministros de oficina,GBC DocuBind 300 Electric Binding Máquina,1577.94,3,0,757.4112
US-2014-134054,10/10/2014,Oeste,Suministros de oficina,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,0,112.574
CA-2016-113236,5/29/2016,Sur,Suministros de oficina,Advantus Rolling Drawer Organizers,184.704,6,0.2,13.8528
CA-2016-113236,5/29/2016,Sur,Tecnología,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2,0.2,11.98
CA-2017-122539,12/05/2017,Este,Suministros de oficina,Avery 483,15.936,4,0.2,5.1792
CA-2017-122539,12/05/2017,Este,Suministros de oficina,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,7,0.7,-5.6007
CA-2017-122539,12/05/2017,Este,Muebles,Global Commerce Series High-Back Swivel/Tilt Sillas,398.972,2,0.3,-28.498
CA-2016-166772,9/24/2016,Oeste,Muebles,O'Sullivan 5-Shelf Heavy-Duty Libreros,163.88,2,0,40.97
US-2017-152898,9/15/2017,Sur,Suministros de oficina,Hoover Commercial SteamVac,67.9,5,0,20.37
CA-2016-160486,01/04/2017,Sur,Suministros de oficina,Embossed Ink Jet Note Cards,72.224,4,0.2,25.2784
CA-2017-102218,09/04/2017,Oeste,Suministros de oficina,Avery 519,11.696,2,0.2,3.9474
CA-2014-161032,11/23/2014,Centro,Muebles,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0,43.2234
CA-2015-102778,11/24/2015,Sur,Muebles,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,1,0.2,4.7712
CA-2017-154011,6/26/2017,Centro,Suministros de oficina,GBC Plasticlear Binding Covers,6.888,3,0.8,-11.0208
CA-2017-154011,6/26/2017,Centro,Muebles,"Chromcraft Bull-Nose Wood Round Conference Mesa Top, Wood Base",457.485,3,0.3,-84.9615
US-2017-165456,12/03/2017,Este,Muebles,Global Commerce Series Low-Back Swivel/Tilt Sillas,1079.316,6,0.3,-15.4188
CA-2014-111857,4/26/2014,Oeste,Suministros de oficina,Xerox 1891,48.91,1,0,22.9877
CA-2014-163650,9/25/2014,Este,Suministros de oficina,Newell 351,9.84,3,0,2.8536
CA-2014-163650,9/25/2014,Este,Suministros de oficina,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0,15.525
CA-2017-124114,03/02/2017,Centro,Suministros de oficina,Acco Suede Grain Vinyl Round Ring Archivador,0.556,1,0.8,-0.9452
US-2017-116505,11/21/2017,Este,Suministros de oficina,"Angle-D Archivadors with Locking Rings, Label Holders",43.8,6,0,20.586
CA-2017-161340,06/01/2017,Este,Suministros de oficina,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,3,0.2,5.0286
CA-2017-161340,06/01/2017,Este,Muebles,"Bush Westfield Collection Libreros, Medium Cherry Finish",115.96,4,0.5,-64.9376
US-2015-163433,4/22/2015,Centro,Tecnología,"TRENDnet 56K USB 2.0 Teléfono, Internet and Fax Modem",41.424,2,0.2,8.2848
US-2015-163433,4/22/2015,Centro,Tecnología,Grandstream GXP2100 Mainstream Business Teléfono,244.768,4,0.2,24.4768
US-2015-163433,4/22/2015,Centro,Suministros de oficina,"Boston School Pro Electric Pencil Sharpener, 1670",74.352,3,0.2,6.5058
US-2015-163433,4/22/2015,Centro,Suministros de oficina,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992
US-2015-163433,4/22/2015,Centro,Muebles,"Global Geo Office Task Silla, Gray",56.686,1,0.3,-20.245
US-2015-163433,4/22/2015,Centro,Tecnología,Lunatik TT5L-002 Taktik Strike Impact Protection System for iTeléfono 5,97.968,2,0.2,6.123
US-2015-163433,4/22/2015,Centro,Suministros de oficina,Newell 348,7.872,3,0.2,0.8856
US-2015-163433,4/22/2015,Centro,Suministros de oficina,Xerox 1994,15.552,3,0.2,5.4432
US-2015-163433,4/22/2015,Centro,Suministros de oficina,GBC Plastic Binding Combs,1.476,1,0.8,-2.2878
CA-2015-137603,9/24/2015,Oeste,Suministros de oficina,Newell 323,8.4,5,0,2.184
CA-2014-128237,3/30/2014,Oeste,Suministros de oficina,Newell 35,6.56,2,0,1.9024
CA-2014-128237,3/30/2014,Oeste,Suministros de oficina,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72
CA-2014-128237,3/30/2014,Oeste,Tecnología,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,0,15.918
CA-2014-128237,3/30/2014,Oeste,Suministros de oficina,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,0,9.9216
US-2016-102141,8/31/2016,Este,Suministros de oficina,Deluxe Heavy-Duty Vinyl Round Ring Archivador,146.688,8,0.2,45.84
CA-2017-148642,03/12/2017,Centro,Suministros de oficina,Avery 511,4.928,2,0.2,1.7248
CA-2017-148642,03/12/2017,Centro,Suministros de oficina,Newell 345,63.488,4,0.2,4.7616
CA-2015-111948,11/11/2015,Centro,Suministros de oficina,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7,0,117.1296
CA-2015-111948,11/11/2015,Centro,Suministros de oficina,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,2,0.1,46.7908
CA-2016-161907,04/09/2016,Este,Tecnología,Clearsounds A400,118.782,3,0.4,-27.7158
CA-2016-161907,04/09/2016,Este,Suministros de oficina,Premier Automatic Letter Opener,769.184,4,0.2,-163.4516
CA-2017-124940,2/26/2017,Centro,Tecnología,Microsoft Natural Keyboard Elite,47.904,1,0.2,-2.994
US-2017-108343,7/25/2017,Este,Suministros de oficina,Xerox 1977,13.36,2,0,6.4128
US-2017-108343,7/25/2017,Este,Muebles,Office Star - Task Silla with Contemporary Loop Arms,163.764,2,0.1,25.4744
US-2017-108343,7/25/2017,Este,Muebles,Tenex B1-RE Series Silla Mats for Low Pile Carpets,183.92,4,0,31.2664
US-2016-111563,11/08/2016,Centro,Muebles,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,3,0.6,-5.688
US-2016-111563,11/08/2016,Centro,Muebles,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928
CA-2017-121853,9/29/2017,Oeste,Suministros de oficina,Xerox 1909,211.04,8,0,97.0784
CA-2017-121853,9/29/2017,Oeste,Muebles,GuestStacker Silla with Chrome Finish Legs,594.816,2,0.2,59.4816
CA-2017-121853,9/29/2017,Oeste,Suministros de oficina,Ibico Plastic Spiral Binding Combs,72.96,3,0.2,23.712
US-2017-130687,09/10/2017,Oeste,Muebles,DAX Two-Tone Silver Metal Document Frame,80.96,4,0,34.8128
US-2017-130687,09/10/2017,Oeste,Tecnología,Konftel 250 Conference phone - Charcoal black,455.712,2,0.2,34.1784
US-2017-130687,09/10/2017,Oeste,Suministros de oficina,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,1,0,7.2744
CA-2015-164497,11/30/2015,Oeste,Suministros de oficina,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4,0,15.3952
US-2015-153283,11/18/2015,Este,Suministros de oficina,Staple envelope,15.56,2,0,7.3132
